country,cotas,resultado_cota,allocated_completes,CR_preenchido,Pessoas_Para_Recrutar
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'B-', 'Female', 'Este')",2,0.6428571428571428571428571429,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'B-', 'Female', 'Litoral')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'B-', 'Female', 'Metropolitana')",25,0.7522123893805309734513274336,34
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'B-', 'Female', 'Norte')",8,0.6969696969696969696969696970,12
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M', 'Female', 'Centro-sur')",1,0.7142857142857142857142857143,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M', 'Female', 'Este')",6,0.5454545454545454545454545455,11
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M', 'Female', 'Litoral')",3,0.7857142857142857142857142857,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M', 'Female', 'Metropolitana')",26,0.7657657657657657657657657658,34
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M', 'Female', 'Norte')",4,0.8571428571428571428571428571,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M+', 'Female', 'Este')",3,0.5,6
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M+', 'Female', 'Litoral')",3,0.7058823529411764705882352941,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M+', 'Female', 'Metropolitana')",32,0.7385620915032679738562091503,44
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M+', 'Female', 'Norte')",4,0.6842105263157894736842105263,6
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M-', 'Female', 'Centro-sur')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M-', 'Female', 'Este')",7,0.6875,11
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M-', 'Female', 'Litoral')",2,1,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M-', 'Female', 'Metropolitana')",31,0.7969924812030075187969924812,39
UY,"('age_group', 'SEL', 'Gender', 'Region')","('18to19', 'M-', 'Female', 'Norte')",8,0.7878787878787878787878787879,11
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'A+', 'Female', 'Centro-sur')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'A+', 'Female', 'Este')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'A+', 'Female', 'Metropolitana')",6,0.6521739130434782608695652174,10
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'A+', 'Female', 'Norte')",1,0.6,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'A-', 'Female', 'Centro-sur')",3,0.5454545454545454545454545455,6
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'A-', 'Female', 'Este')",4,0.6666666666666666666666666667,6
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'A-', 'Female', 'Litoral')",2,0.6,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'A-', 'Female', 'Metropolitana')",14,0.8181818181818181818181818182,18
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'A-', 'Female', 'Norte')",1,0.6666666666666666666666666667,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'B+', 'Female', 'Centro-sur')",6,0.7727272727272727272727272727,8
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'B+', 'Female', 'Este')",13,0.76,18
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'B+', 'Female', 'Litoral')",6,0.7857142857142857142857142857,8
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'B+', 'Female', 'Metropolitana')",45,0.765,59
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'B+', 'Female', 'Norte')",22,0.7065217391304347826086956522,32
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'B-', 'Female', 'Centro-sur')",2,0.8,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'B-', 'Female', 'Este')",3,0.7857142857142857142857142857,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'B-', 'Female', 'Litoral')",6,0.6190476190476190476190476190,10
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'B-', 'Female', 'Metropolitana')",40,0.7514792899408284023668639053,54
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'B-', 'Female', 'Norte')",14,0.7391304347826086956521739130,19
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M', 'Female', 'Centro-sur')",2,0.7857142857142857142857142857,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M', 'Female', 'Este')",3,0.8947368421052631578947368421,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M', 'Female', 'Litoral')",5,0.9,6
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M', 'Female', 'Metropolitana')",26,0.8195488721804511278195488722,32
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M', 'Female', 'Norte')",7,0.7631578947368421052631578947,10
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M+', 'Female', 'Este')",6,0.7714285714285714285714285714,8
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M+', 'Female', 'Litoral')",3,0.8333333333333333333333333333,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M+', 'Female', 'Metropolitana')",30,0.7852348993288590604026845638,39
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M+', 'Female', 'Norte')",9,0.8139534883720930232558139535,12
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M-', 'Female', 'Centro-sur')",1,0.6666666666666666666666666667,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M-', 'Female', 'Este')",7,0.8275862068965517241379310345,9
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M-', 'Female', 'Litoral')",4,0.9615384615384615384615384615,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M-', 'Female', 'Metropolitana')",23,0.8141592920353982300884955752,29
UY,"('age_group', 'SEL', 'Gender', 'Region')","('20to24', 'M-', 'Female', 'Norte')",6,0.64,10
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'A+', 'Female', 'Metropolitana')",4,0.5625,8
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'A-', 'Female', 'Este')",2,0.8181818181818181818181818182,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'A-', 'Female', 'Metropolitana')",9,0.7321428571428571428571428571,13
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'A-', 'Female', 'Norte')",3,0.7619047619047619047619047619,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'B+', 'Female', 'Centro-sur')",4,0.8695652173913043478260869565,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'B+', 'Female', 'Este')",9,0.625,15
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'B+', 'Female', 'Litoral')",10,0.6060606060606060606060606061,17
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'B+', 'Female', 'Metropolitana')",38,0.7359550561797752808988764045,52
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'B+', 'Female', 'Norte')",12,0.8103448275862068965517241379,15
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'B-', 'Female', 'Centro-sur')",2,0.8888888888888888888888888889,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'B-', 'Female', 'Este')",5,0.75,7
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'B-', 'Female', 'Litoral')",4,0.6,7
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'B-', 'Female', 'Metropolitana')",22,0.7685185185185185185185185185,29
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'B-', 'Female', 'Norte')",12,0.7962962962962962962962962963,16
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M', 'Female', 'Centro-sur')",2,0.6666666666666666666666666667,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M', 'Female', 'Este')",7,0.7241379310344827586206896552,10
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M', 'Female', 'Litoral')",3,0.7,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M', 'Female', 'Metropolitana')",20,0.6842105263157894736842105263,30
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M', 'Female', 'Norte')",6,0.64,10
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M+', 'Female', 'Centro-sur')",1,0.7333333333333333333333333333,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M+', 'Female', 'Este')",6,0.7333333333333333333333333333,9
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M+', 'Female', 'Litoral')",1,0.7777777777777777777777777778,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M+', 'Female', 'Metropolitana')",20,0.7826086956521739130434782609,26
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M+', 'Female', 'Norte')",5,0.7333333333333333333333333333,7
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M-', 'Female', 'Centro-sur')",1,0.5,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M-', 'Female', 'Este')",5,0.6666666666666666666666666667,8
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M-', 'Female', 'Litoral')",5,0.7142857142857142857142857143,7
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M-', 'Female', 'Metropolitana')",29,0.69375,42
UY,"('age_group', 'SEL', 'Gender', 'Region')","('25to29', 'M-', 'Female', 'Norte')",9,0.5918367346938775510204081633,16
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'A+', 'Female', 'Metropolitana')",1,0.75,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'A+', 'Female', 'Norte')",1,0.8,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'A-', 'Female', '0')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'A-', 'Female', 'Centro-sur')",1,0,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'A-', 'Female', 'Este')",1,0.7857142857142857142857142857,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'A-', 'Female', 'Litoral')",1,0.8888888888888888888888888889,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'A-', 'Female', 'Metropolitana')",6,0.4285714285714285714285714286,14
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'A-', 'Female', 'Norte')",3,0.7727272727272727272727272727,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'B+', 'Female', 'Centro-sur')",2,0.7272727272727272727272727273,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'B+', 'Female', 'Este')",3,0.6190476190476190476190476190,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'B+', 'Female', 'Litoral')",8,0.6875,12
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'B+', 'Female', 'Metropolitana')",30,0.6666666666666666666666666667,45
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'B+', 'Female', 'Norte')",8,0.7021276595744680851063829787,12
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'B-', 'Female', 'Centro-sur')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'B-', 'Female', 'Este')",1,0.8571428571428571428571428571,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'B-', 'Female', 'Litoral')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'B-', 'Female', 'Metropolitana')",15,0.8181818181818181818181818182,19
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'B-', 'Female', 'Norte')",5,0.7391304347826086956521739130,7
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M', 'Female', 'Centro-sur')",3,0.8,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M', 'Female', 'Este')",5,0.75,7
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M', 'Female', 'Litoral')",3,0.7272727272727272727272727273,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M', 'Female', 'Metropolitana')",23,0.7480314960629921259842519685,31
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M', 'Female', 'Norte')",4,0.8823529411764705882352941176,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M+', 'Female', 'Este')",3,0.75,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M+', 'Female', 'Litoral')",1,0.875,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M+', 'Female', 'Metropolitana')",21,0.6746031746031746031746031746,32
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M+', 'Female', 'Norte')",4,0.6666666666666666666666666667,6
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M-', 'Female', 'Centro-sur')",2,0.6666666666666666666666666667,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M-', 'Female', 'Este')",3,0.75,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M-', 'Female', 'Litoral')",2,0.8333333333333333333333333333,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M-', 'Female', 'Metropolitana')",14,0.6619718309859154929577464789,22
UY,"('age_group', 'SEL', 'Gender', 'Region')","('30to34', 'M-', 'Female', 'Norte')",7,0.5357142857142857142857142857,14
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'A+', 'Female', '0')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'A+', 'Female', 'Este')",1,0.8888888888888888888888888889,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'A+', 'Female', 'Metropolitana')",3,0.7741935483870967741935483871,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'A+', 'Female', 'Norte')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'A-', 'Female', 'Este')",1,0,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'A-', 'Female', 'Litoral')",3,0.6666666666666666666666666667,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'A-', 'Female', 'Metropolitana')",12,0.8518518518518518518518518519,15
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'A-', 'Female', 'Norte')",3,0.7083333333333333333333333333,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'B+', 'Female', 'Este')",1,0.75,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'B+', 'Female', 'Litoral')",3,0.6111111111111111111111111111,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'B+', 'Female', 'Metropolitana')",19,0.6904761904761904761904761905,28
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'B+', 'Female', 'Norte')",8,0.6842105263157894736842105263,12
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'B-', 'Female', 'Este')",1,0.3333333333333333333333333333,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'B-', 'Female', 'Litoral')",2,0.7222222222222222222222222222,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'B-', 'Female', 'Metropolitana')",10,0.6938775510204081632653061224,15
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'B-', 'Female', 'Norte')",3,0.7272727272727272727272727273,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M', 'Female', 'Centro-sur')",1,0.8333333333333333333333333333,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M', 'Female', 'Este')",3,0.75,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M', 'Female', 'Litoral')",3,0.6296296296296296296296296296,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M', 'Female', 'Metropolitana')",19,0.6629213483146067415730337079,29
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M', 'Female', 'Norte')",5,0.5909090909090909090909090909,9
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M+', 'Female', 'Centro-sur')",1,0,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M+', 'Female', 'Este')",2,1,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M+', 'Female', 'Metropolitana')",17,0.7478991596638655462184873950,23
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M+', 'Female', 'Norte')",3,0.8,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M-', 'Female', 'Centro-sur')",1,0.6666666666666666666666666667,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M-', 'Female', 'Este')",3,0.5555555555555555555555555556,6
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M-', 'Female', 'Litoral')",1,0.7142857142857142857142857143,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M-', 'Female', 'Metropolitana')",14,0.7560975609756097560975609756,19
UY,"('age_group', 'SEL', 'Gender', 'Region')","('35to39', 'M-', 'Female', 'Norte')",3,0.8333333333333333333333333333,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'A+', 'Female', 'Metropolitana')",1,0.7142857142857142857142857143,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'A-', 'Female', 'Este')",3,0.6153846153846153846153846154,5
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'A-', 'Female', 'Litoral')",1,0.7272727272727272727272727273,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'A-', 'Female', 'Metropolitana')",11,0.7555555555555555555555555556,15
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'A-', 'Female', 'Norte')",1,0.8,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'B+', 'Female', 'Centro-sur')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'B+', 'Female', 'Este')",4,0.5714285714285714285714285714,7
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'B+', 'Female', 'Litoral')",2,0.5,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'B+', 'Female', 'Metropolitana')",15,0.6162790697674418604651162791,25
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'B+', 'Female', 'Norte')",3,0.75,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'B-', 'Female', 'Este')",1,0.8,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'B-', 'Female', 'Litoral')",1,0.5,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'B-', 'Female', 'Metropolitana')",7,0.55,13
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'B-', 'Female', 'Norte')",4,0.7777777777777777777777777778,6
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M', 'Female', 'Este')",1,0.6,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M', 'Female', 'Litoral')",2,0.6666666666666666666666666667,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M', 'Female', 'Metropolitana')",14,0.7403846153846153846153846154,19
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M', 'Female', 'Norte')",1,0,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M+', 'Female', 'Centro-sur')",1,0,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M+', 'Female', 'Este')",2,0.8,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M+', 'Female', 'Litoral')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M+', 'Female', 'Metropolitana')",19,0.7814569536423841059602649007,25
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M+', 'Female', 'Norte')",1,0.3333333333333333333333333333,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M-', 'Female', 'Centro-sur')",1,1,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M-', 'Female', 'Este')",3,0.5,6
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M-', 'Female', 'Litoral')",2,0.75,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M-', 'Female', 'Metropolitana')",10,0.7272727272727272727272727273,14
UY,"('age_group', 'SEL', 'Gender', 'Region')","('40to44', 'M-', 'Female', 'Norte')",3,0.7727272727272727272727272727,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'A+', 'Female', 'Este')",1,0.75,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'A+', 'Female', 'Metropolitana')",3,0.9090909090909090909090909091,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'A+', 'Female', 'Norte')",1,0.4285714285714285714285714286,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'A-', 'Female', 'Este')",3,0.8333333333333333333333333333,4
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'A-', 'Female', 'Litoral')",2,0.8333333333333333333333333333,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'A-', 'Female', 'Metropolitana')",12,0.7301587301587301587301587302,17
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'A-', 'Female', 'Norte')",3,0.5555555555555555555555555556,6
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'B+', 'Female', 'Centro-sur')",1,0,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'B+', 'Female', 'Este')",1,0.5,2
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'B+', 'Female', 'Litoral')",2,0.8,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'B+', 'Female', 'Metropolitana')",8,0.7647058823529411764705882353,11
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'B+', 'Female', 'Norte')",2,0.2857142857142857142857142857,7
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'B-', 'Female', 'Centro-sur')",1,0,1
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'B-', 'Female', 'Este')",2,0.6666666666666666666666666667,3
UY,"('age_group', 'SEL', 'Gender', 'Region')","('45to49', 'B-', 'Female', 'Metropolitana')",8,0.6333333333333333333333333333,13
